135000,3.44670549426896,3.26085309963302
136000,3.44809772958793,3.26298852080843
137000,3.44546834691112,3.25888707343326
138000,3.4510260302707,3.26496796588974
139000,3.45008648724195,3.26433612910875
140000,3.4427382547067,3.2568382646933
141000,3.43943953039162,3.25400929906929
142000,3.44822316435704,3.26184313135793
143000,3.44500718173753,3.25924459206631
144000,3.43743436270026,3.2518828960054
145000,3.43794460220641,3.25298906797432
146000,3.43475685081634,3.24972964377992
147000,3.43251453642826,3.24731663308771
148000,3.43008750558374,3.24418133283516
149000,3.42678841081748,3.24193399075968
150000,3.42931135147216,3.24372862724669
